m/z 35.00 ch3;37/21
838.4560269;31.95417948
818.3602828;30.92407591
848.8492708;32.0309777
862.2255677;31.91333355
821.3507039;30.06129578
831.0315729;30.39022629
845.0512648;30.60165389
821.5477122;30.54511784
785.3485043;30.82999167
800.4579101;29.63940962
805.8632758;30.12903825
829.7218907;30.21860718
792.7110194;28.73581623
793.3018719;29.39663517
788.0533312;29.48126633
770.8712781;28.95162968
804.1122957;29.61115104
799.0957841;29.95731041
816.8223436;30.58229675
838.8590432;32.12831205
765.4400832;30.27649437
770.0464673;30.60350435
776.0553883;31.35446539
777.4972758;32.27336049
740.3440671;30.86547074
756.3447932;31.45580525
766.6563146;31.37908259
782.7899174;32.23367485
788.5893727;31.64551866
730.3432326;30.61145473
728.9016326;30.81164337
758.0666072;32.06083961
773.9229655;32.40058064
765.4593316;31.62770719
798.7607377;31.68838505
770.1543039;31.48493954
789.4958187;30.13698637
767.4823157;30.04088468
805.5880722;31.76953921
787.2045537;30.97951058
820.2559851;32.26492896
771.0156109;29.53044455
801.0544759;31.6005742
800.7069525;31.07081875
811.3250194;32.20338354
792.5626802;30.54013039
791.2860437;30.76418229
789.6932867;30.52537542
817.5650418;31.68110764
805.630938;31.38018853
832.5398517;32.46026669
818.8896987;31.59441999
780.9654812;31.2572157
804.7269956;32.5612111
789.7875783;32.38311287
791.0826419;32.5053798
835.3462987;32.90664012
818.1845567;31.22283359
825.4240067;31.3393887
870.9811849;34.06095469
856.7356878;32.18325192
870.900561;32.53674748
835.3263555;31.6676897
830.3993572;30.00532996
824.741551;31.09390136
809.3621508;31.68588231
803.8017245;31.29644366
828.8644187;32.40119254
766.0283058;31.04212033
788.9407911;33.75487443
774.8832243;32.47649096
777.5745392;33.92162474
762.1170645;30.62964996
751.8726646;30.90970654
764.2159367;31.61017517
773.9057938;31.16416557
760.7756582;30.76291422
746.8835578;29.82578654
779.3505389;30.66362431
761.0092611;29.60778899
758.9338636;29.92197637
745.1966362;30.87304779
764.0155437;30.85638738
701.7236392;28.87981012
783.7101329;31.37620787
773.3830993;31.18037503
790.6305158;31.52273041
741.2929525;30.09168743
780.8008277;31.71109375
793.4753133;31.97198657
751.4834548;32.15894607
761.4243924;32.85654151
761.1520838;32.71414784
735.6634671;32.55615417
747.3855909;33.78365978
727.1794597;33.55102927
702.1726294;32.29938734
752.3774551;34.90432185
736.9327621;34.28143903
738.2514069;35.42739952
726.6525331;33.74697533
713.4380083;33.85918155
752.1840416;36.25874556
753.1462821;35.54201494
759.5102425;35.30649524
746.0072195;34.88242963
743.2425443;34.66648849
748.216884;32.50671159
734.6545525;33.68462061
722.2773292;34.19401835
736.2426104;33.35714057
727.6410206;33.99086594
759.2320514;34.26158164
750.0461271;34.24924992
766.8428947;35.53232212
744.92572;33.57528323
755.5242375;34.6714213
763.757761;34.46746747
728.4069102;33.69691226
766.5747918;35.15137121
767.3901204;34.20508489
749.7968901;33.86072765
725.3583275;33.21461557
736.1024843;34.34056802
763.0629753;35.30158663
709.2327056;33.49406151
742.3041076;35.26195209
715.3725157;33.71827671
756.0823935;35.45130496
730.8277041;35.40162742
756.5445202;35.61412194
712.8331828;34.20613048
762.2991499;35.85700931
755.8640957;35.38112267
733.3263314;33.90097805
732.8328112;32.86692386
724.5973471;33.82776396
773.4740135;34.35211983
755.2473706;35.19656348
739.357281;32.8972079
738.8116945;32.48720135
751.7478631;32.81087631
766.1062371;32.20362186
733.0825348;31.96233055
784.326183;34.50911896
730.0059455;33.18714143
738.0191784;33.90616527
757.1628093;34.59706652
720.3249427;33.14504295
738.9702235;34.16724935
788.2288537;34.29136101
741.3074378;33.16371399
715.9981893;32.06841776
762.6048935;33.83323339
746.689359;32.7539908
765.5828988;33.57684336
757.2708757;30.88765553
748.0397616;31.52459446
757.5100838;32.32658814
774.8676326;31.40748805
767.953246;30.96959077
798.0717753;31.85603778
782.1487942;32.13685486
737.2035343;30.75632041
775.4395159;31.88118237
773.2371357;31.3678394
751.6598936;29.39667563
745.9097117;30.67163559
773.3317204;31.10706523
756.2201688;30.66087056
755.0589437;30.28287664
767.2272736;31.34477546
770.3135582;32.39156694
736.6503273;30.46824076
732.6277071;30.97358937
732.8850447;30.5500372
741.2040674;31.90743494
758.0507702;32.34247304
728.9402956;31.53154428
721.6027296;31.75471162
778.1832649;33.39853014
764.8549747;34.34062262
742.4588299;32.36529623
751.1590895;33.27153487
714.8994037;32.20654333
725.5682205;33.10306574
741.3277443;32.09826837
753.9753165;33.27901278
745.9232571;33.40646451
