m/z 35.00 ch3;37/21
1161.176915;9.525352454
1168.825467;9.324549132
1176.352691;9.630346013
1165.293936;9.606908922
1252.782725;10.24502979
1155.464763;9.368033919
1132.10032;8.894351342
1195.747419;9.534158521
1143.815539;9.103574172
1185.323078;9.95417034
1162.859825;9.615775029
1192.298731;9.757732151
1168.628507;9.752898839
1132.944355;9.27724952
1173.662538;9.467927626
1176.993348;9.554785838
1201.475696;9.254321794
1134.50593;9.474421494
1134.545593;9.15655722
1126.451591;9.036714082
1190.019458;9.810225922
1158.40596;9.312253163
1168.775908;9.177313068
1122.783964;8.963158989
1168.11868;9.545696033
1148.875923;9.575551446
1185.922939;9.679820955
1165.341092;9.331562869
1160.587728;9.5597828
1147.275042;9.852185133
1151.092114;9.703279061
1176.511924;9.699730291
1171.759935;9.5735399
1163.989778;9.46946336
1133.608566;8.878661748
1147.135411;9.098694238
1149.533976;9.312065416
1167.185095;9.096340036
1134.327854;9.454579911
1125.696501;8.922032241
1155.448051;9.578937882
1165.149799;9.550853915
1142.455797;9.218785095
1180.317272;9.767903553
1148.498272;9.340454533
1147.585977;9.11301092
1169.880981;9.266792313
1155.874731;9.336062404
1186.317492;9.697703569
1218.411722;10.0465773
1131.205185;9.293999257
1170.064485;9.601671154
1130.10354;9.864426619
1171.227198;9.384093569
1157.259301;9.888533728
1126.345623;9.177580513
1180.9119;9.640949337
1153.730714;9.322672802
1153.593488;9.393843256
1124.70519;9.172087641
1181.17757;9.707803144
1215.376856;9.753870865
1160.185816;9.493994834
1151.594591;9.408924743
1187.106449;9.657572022
1155.948987;9.701067504
1122.233223;8.834095325
1147.177881;9.5938569
1132.565429;9.456229715
1135.370195;9.437347614
1151.724629;9.224633291
1145.282919;9.22092901
1135.375074;9.002231551
1186.691254;9.907578738
1169.204281;9.710447472
1101.147194;9.09094424
1119.819642;9.066181995
1161.716569;9.317112362
1205.11113;9.977008979
1183.895238;9.709921582
1170.36006;9.693459915
1146.421128;9.049970189
1124.047838;9.108429498
1139.683379;9.539862556
1163.003282;9.80930165
1138.2798;9.224705159
1133.560948;9.458313242
1153.543264;9.521316953
1171.575789;9.683586088
1183.610714;9.465928333
1163.959685;9.682085174
1179.099506;9.585458934
1141.286088;9.458901325
1112.076469;9.01116614
1164.551689;9.065332759
1191.62297;9.90331044
1145.57941;9.479476465
1119.931209;9.054031174
1158.689971;9.674003524
1132.089987;9.210449238
1164.47952;9.93277385
1132.53241;9.262224176
1148.375507;9.520037847
1155.621936;9.388702383
1171.837884;9.792925471
1140.33136;9.413858582
1147.341321;9.130472077
1144.647048;9.903039991
1154.57351;9.333374306
1160.174558;9.695241183
1143.676966;9.65505996
1178.259116;9.717965162
1108.910992;8.85326577
1152.07973;9.775762613
1171.037007;9.671211046
1174.538416;10.31479089
1205.710928;9.824438377
1217.132084;9.768235563
1138.251598;9.684522285
1127.054758;9.058607157
1168.314371;10.15826647
1159.360649;9.624264305
1164.066609;9.812621232
1135.455198;8.905809448
1134.318201;9.71872029
1169.473051;9.716003003
1179.311945;9.913400223
1101.835325;8.909744121
1177.401013;10.00003808
1158.896186;9.585756745
1158.474369;9.820910815
1146.559172;9.649164842
1134.997254;9.434249933
1184.694738;10.18161198
1122.112027;8.927386581
1158.556005;9.830320762
1160.836934;9.517736785
1122.533714;9.737685054
1130.151047;8.931235995
1150.45158;9.590421958
1165.176417;9.750818869
1149.01976;9.370666069
1192.879461;10.27719062
1157.452329;9.565061711
1084.737128;9.298351253
1132.640271;9.529803145
1182.964994;9.722383088
1182.307776;9.972629365
1187.809221;9.624474377
1173.920761;9.622340195
1157.83505;9.472788966
1165.175398;9.662810398
1152.952941;9.56354674
1170.03269;9.6588185
1208.386186;10.11104875
1189.870214;10.14094984
1204.286902;9.875963395
1144.29242;9.420645956
1172.6667;9.8560893
1175.262957;9.774508831
1104.155102;9.02080563
1156.979066;9.699416987
1176.193012;9.905699623
1125.234751;9.463703739
1138.445029;9.419499647
1105.447274;9.314097474
1167.555554;9.862992266
1173.801189;9.662659564
1164.605557;9.522781659
1176.696363;10.23353954
1141.404896;9.729648235
1147.651057;9.650170302
1167.510588;9.710501546
1100.505657;9.414017496
1115.980741;9.690755693
1129.017457;9.481969741
1153.125805;9.868055806
1111.474212;9.387094265
1120.362045;9.282374258
1177.262153;9.580955113
1157.385077;9.649392548
1109.215757;9.379079841
1131.442885;9.597439924
1134.581598;9.709238473
1199.246287;9.986337163
1169.344351;9.736174287
1142.571464;9.531969313
1126.80598;9.324945298
1154.452351;9.71834888
1146.512364;9.581918885
1108.55735;9.399612677
1140.865084;9.369674896
1140.190755;9.686570171
1189.746846;9.660053225
1197.725739;10.35075738
1130.082463;9.577870953
1122.862496;9.597468003
1127.74842;9.385583662
1168.231267;9.764170607
1198.027698;10.47230374
1174.96589;9.626038624
1141.050885;9.189110136
1153.837303;9.462356299
1136.985796;9.94349167
1154.699942;9.778509225
1164.939784;9.617286292
1130.405428;9.003485897
1146.132128;9.427116025
1157.076852;9.650635451
1128.57116;9.464637723
1157.718889;10.07159684
1146.153423;9.565254608
1152.853391;9.520914921
1166.750957;9.587435339
1205.242171;10.3566917
1165.08935;9.410756441
1138.853407;9.904513231
1123.903003;9.488425505
1132.324575;9.259294164
1113.009875;9.474846399
1133.351831;9.805060103
1154.911938;9.528052289
1093.705801;9.203385889
1145.651521;9.838112499
1142.998233;9.943072406
1137.072948;9.561289197
1150.129828;9.490588639
1152.785318;9.481129626
1175.489763;9.494439602
1138.841464;9.559563997
1129.602267;10.02592021
1106.580751;9.266363227
1175.486559;9.977816918
1082.812468;9.364846923
1119.505849;9.413051632
1103.154035;9.662626924
1158.392706;9.760569418
1145.102183;9.409470142
1132.21611;9.433584166
1140.664167;9.715975632
1138.924382;9.418389866
1151.044963;9.453227086
1144.808414;9.72104863
1182.061711;9.839325981
1169.701425;9.804828953
1122.479443;9.304756005
1157.853629;9.995666247
1108.334022;9.488626547
1171.773466;9.772358143
1180.653212;9.87464541
1164.513888;9.802235913
1158.044648;9.721770771
1111.487353;9.142526986
1165.855292;9.920322355
1137.943215;9.653090231
1054.687902;9.226924576
1047.308445;9.101398811
1174.739988;9.02853439
1227.116034;9.750721314
1136.019759;9.35791182
1118.00498;9.663438573
1176.762091;10.23749738
1131.581775;9.938770926
1119.835435;9.83882093
1147.189555;10.04899192
1074.328561;9.423837704
1167.428681;10.35571857
1137.748024;10.00441747
1128.327089;9.818781558
1118.703109;9.748517787
1106.687844;10.30594262
1126.217605;9.995689167
1099.466587;9.978590774
1158.95918;10.12166441
1128.973622;9.848193004
1198.536646;10.67621444
1129.363631;10.11611822
1117.667438;9.91412774
1084.277447;9.573434649
1161.382968;10.47454141
1110.644344;10.15294442
1108.102409;9.714446485
1099.815026;10.31011771
1146.504188;10.29402751
1090.943093;10.3313872
1122.07954;10.01718204
1107.932477;9.961951011
1105.703657;9.686056388
1121.833223;10.53302425
1127.906943;10.08791176
1130.524831;10.10393647
1139.220973;9.876310457
1076.767317;9.471956454
1155.913572;10.78234531
1161.608012;10.91655858
1074.809601;9.954185636
1120.805311;10.43330225
1118.958179;9.891295006
1122.831462;10.2071797
1134.836215;10.3078651
1104.326989;10.02151567
1160.521262;10.43793758
1104.210669;10.15796026
1098.444423;10.06888746
1123.636697;9.956410178
1121.13304;10.25734269
1129.63241;10.23740227
1086.209467;10.02121544
1065.681611;9.879557315
1104.770173;9.97840414
1079.580563;9.826896956
1132.588654;10.30706111
1099.312029;9.503010804
1130.30693;9.973853237
1130.829154;10.41980407
1089.451086;9.881091511
1092.131035;10.038024
1045.36822;9.685365342
1118.423645;10.16090777
1104.975854;9.880534743
1120.340805;10.23007382
1112.49126;9.974287379
1166.406621;10.66042249
1111.074987;10.49677886
1128.180376;10.21876426
1123.127715;10.36095837
1176.11583;10.63100725
1080.379603;9.809440872
1107.614494;10.54361487
1081.004975;9.941213163
1165.731022;10.44148499
1100.834481;9.821692798
1188.285059;10.77848631
1078.16552;10.03379084
1118.088771;10.41815781
1135.026673;10.43821803
1170.635155;10.70816636
1101.026021;10.08154964
1135.783781;10.80919172
1143.968903;10.48621181
1164.202095;10.62840886
1113.773156;9.922619958
1085.982375;9.714684326
1120.667901;10.39039195
1096.056789;10.12753738
1116.32759;10.34954099
1127.701392;10.13552781
1111.716548;10.10710277
1075.219762;9.622134133
1110.868339;9.978530661
1125.81025;10.21429206
1124.196472;10.20108839
1112.375161;9.982811585
1090.066848;10.24726951
1098.706311;9.901451438
1103.372125;9.948626225
1119.591099;10.05715696
1120.49544;10.18708291
1095.017047;9.995770462
1109.927278;9.9105976
1126.471621;10.31415271
1057.565492;9.61667485
1090.214886;10.34749752
1105.752143;10.00431258
1119.759881;10.52658637
1066.378717;9.636629884
1058.752911;9.900863971
1139.094036;10.58670753
1097.329181;9.776032047
1106.961574;10.14389108
1085.531953;9.95360612
1064.348164;9.87529833
1111.646796;10.15342809
1116.606713;10.4743851
1117.847891;10.54494033
1111.547319;10.36289044
1111.960266;10.21854517
1105.942295;10.2232146
1076.917391;9.695105061
1085.438596;9.903273522
1159.723892;10.40811382
1151.193975;10.59427653
1104.144325;9.927634427
1103.389909;10.41688471
1124.517353;10.11737915
1111.975907;10.12088453
1113.68903;9.922418078
1145.321117;10.15982821
1123.202806;10.27077632
1111.136527;9.850078393
1099.431684;10.22509065
1118.319287;10.21518329
1081.085005;9.907330433
1100.084617;9.718708155
1131.246457;10.62969075
1077.631576;9.749518404
1066.405272;10.0371361
1093.366019;10.21604845
1171.24961;10.80096196
1151.67466;10.94201067
1082.408406;9.815858572
1119.915616;10.2030617
1128.797327;9.882749218
1167.159108;11.20655095
1097.248016;10.64806902
1113.527788;10.48426406
1131.041911;10.45931208
1112.225259;10.04257265
1123.814734;10.2969444
1143.539989;10.60031141
1103.891142;10.21280374
1109.172801;9.781431811
1120.840923;10.24277946
1134.734685;10.4087389
1094.634689;9.910979367
1091.093091;9.937197968
1072.087238;9.924976225
1070.773799;9.987742649
1156.020518;10.66016807
1101.670214;10.2987371
1095.884449;10.56299956
1117.00162;9.987062519
1106.524119;10.1706843
1123.820823;10.31132701
1158.046967;10.48665007
1105.720356;10.47766633
1068.517692;10.05432011
1111.782864;10.36945354
1115.338459;10.28465909
1105.90713;10.26251518
1145.556296;10.76448817
1146.678818;10.84079566
1112.981947;10.29707155
1108.952974;10.20507933
1119.701509;10.02168502
1100.537219;10.05093389
1112.808635;10.57613735
1121.929486;10.35390973
1150.287629;10.32941986
1079.469026;9.723291632
1106.713398;10.06455251
1089.508094;10.13898511
1140.580078;10.59234235
1130.978795;10.53343327
1102.085733;9.573153949
1080.825153;9.728297462
1151.773302;10.46205901
1091.220042;10.06815112
1115.815615;10.29719516
1102.625346;9.961705125
1116.341347;10.4597069
1082.067583;9.916879352
1109.15107;10.45805506
1143.891101;10.36976212
1072.015761;10.18903473
1129.580744;10.47435159
1089.887152;10.29715397
1141.708591;10.63552708
1102.745205;9.952624569
1097.509447;9.991510325
1103.851119;10.18703513
1157.921634;11.02545197
1084.442112;10.05447523
1149.157777;10.48004405
1095.900336;10.29038903
1080.090222;10.1133409
1090.637311;9.93674569
1092.964392;10.07643947
1139.187427;10.64619977
1107.72151;10.34017414
1086.637488;9.929086432
1107.094609;10.66955092
1091.702358;10.53393618
1086.756339;9.651446443
1127.405668;10.47910767
1099.432841;10.20115353
1136.800103;10.27975762
1085.649702;9.805535634
1117.44884;10.13892589
1129.2792;10.38931055
1072.741704;9.846190579
1133.399396;10.70811583
1104.456652;10.31266872
1073.745843;10.50972692
1090.964007;10.02119616
1068.90705;10.00826422
1070.444582;9.792912716
1072.90308;10.08261398
1096.775183;10.33279649
1112.631235;10.39026469
1073.555915;9.71776056
1122.446847;10.30726494
1119.470555;10.62829205
1114.278438;10.55559715
1147.797358;10.75674967
1105.168318;10.41830814
1120.866092;10.80969145
1131.287054;10.48547885
1132.587424;10.45143334
1106.612764;10.65782836
1123.606813;10.09434147
1126.466993;10.41291205
1076.610684;10.35387079
1117.516838;10.36251038
1107.822741;10.19275639
1112.748128;10.32797744
1116.961424;10.61193859
1121.509308;10.30072887
1129.171756;10.79796105
1095.673334;10.30268064
1118.160442;10.7019431
1076.381096;9.941583129
1070.760742;10.34486687
1098.420213;10.76665133
1093.629599;10.2956451
1108.261981;10.287099
1101.548073;10.18209025
1104.041082;9.97439826
1075.931438;10.5074364
1093.254451;10.3242495
1127.967882;10.45733078
1119.216259;10.44786569
1111.18569;10.16649249
1145.064495;10.48881472
1135.780258;10.65375298
1088.398834;9.915288012
1098.284271;10.04248014
1075.927452;9.838476744
1133.858541;10.71589488
1089.559834;10.17816782
1111.46549;10.35489239
1082.209424;10.27699747
1109.257819;10.20455742
1108.433854;10.43222
1128.184192;10.45812418
1108.105831;9.838265944
1102.973982;9.995797991
1126.440579;9.879141016
1079.664812;10.36573593
1124.443597;10.32499697
1104.388825;10.62073099
1127.940001;10.26716453
1157.253192;10.77674203
1136.819721;10.66320015
1115.974205;10.59589601
1092.592159;10.49308839
1089.594437;9.987476554
1124.710826;10.96834651
1106.568472;10.1765338
1120.835659;10.19442254
1108.252237;10.29353242
1128.792377;10.40399933
1158.965879;10.82821013
1079.591632;9.895740671
1091.094636;10.28983078
1127.563881;10.18146402
1093.418458;10.38965283
1118.068331;10.66613074
1124.313546;10.85556539
1071.1632;10.14666699
1067.976718;9.92987744
1088.397195;10.12619408
1149.04504;10.4282971
1100.80195;10.40309386
1155.660286;10.70581847
1106.486888;10.33238035
1100.301276;10.30075848
1121.568835;10.13041788
1106.622598;10.2264383
1058.515692;9.839870405
1128.357539;10.7586042
1074.981851;9.962816967
1065.161565;10.21968107
1100.922209;10.96666661
1144.713438;10.54533558
1116.006344;10.68631655
1091.384746;10.17296094
1125.646693;10.47910591
1099.962112;10.30063219
1121.628521;10.35826058
1127.258952;10.63695512
1094.644146;10.2291415
1075.599238;9.700657479
1099.645925;10.31148521
1085.360207;10.00003541
1112.617722;9.883662927
1106.927992;10.35143747
1093.296887;10.5387597
1112.508689;10.25004117
1076.562349;10.12456998
1169.263056;11.05644978
1095.6009;10.35218385
1128.680429;10.43294136
1058.282603;9.872095693
1118.004492;10.60753982
1087.558459;10.00419582
1055.416766;9.768054583
1069.051579;10.099997
1095.602528;10.21761773
1120.563646;10.19350327
1112.830237;10.1955326
1102.402054;10.15856784
1119.468674;10.25917282
1099.727651;10.45245362
1092.336837;10.19154609
1123.042747;10.12156986
1100.823921;10.35899061
1083.898671;9.78300584
1123.925053;10.53337843
1110.45535;10.28196587
1116.885555;10.03869939
1115.377869;10.38201528
1106.276215;10.40949336
1137.302707;10.66232317
1100.308627;10.43279036
1107.662798;10.1448438
1113.827706;10.8793934
1094.101338;9.849030508
1122.301504;10.650342
1079.922931;9.903841504
1053.700668;9.711416855
1090.188047;10.67036214
1094.593304;10.45554378
1109.625178;10.18936924
1084.914247;10.11376708
1078.991953;10.5686011
1118.240034;10.38316226
1096.795629;10.4188
1090.925046;10.7107237
1080.890225;10.25266876
1099.177699;10.33880688
1129.271989;10.85731177
1128.860874;10.49744581
1142.994132;10.83963491
1075.449784;10.09076231
1087.061802;10.5235118
1075.884846;10.52482196
1057.251478;9.861484398
1105.10278;9.797079896
1084.913818;10.3930166
1117.176091;10.41886855
1093.487057;10.48432312
1101.157734;9.707290423
1110.296455;10.67982094
1076.836217;10.35229745
1088.150073;10.41461153
1061.870736;10.16410822
1110.602219;10.41831141
1119.567649;10.35857271
1067.797877;10.27598163
1096.819394;10.49031482
1087.329838;10.62768773
1074.369259;10.0455836
1100.494942;9.962315181
1108.55905;10.33563445
1106.688622;10.58777714
1076.363211;10.33655634
1097.386772;10.75419745
1093.953385;10.58553145
1081.376942;10.22712114
1091.163013;10.27723894
1056.810675;10.1848442
1091.548113;10.28647373
1029.657841;9.756423945
1108.005819;11.0621426
1109.632187;10.88930722
1109.200268;10.39244288
1085.156843;10.51178344
1108.894654;10.42602749
1101.935714;10.39595737
1128.9355;11.328774
1046.153983;9.837102522
1086.838657;10.22160805
1075.974107;10.34227595
1095.70704;10.4303782
1142.614101;10.64436574
1093.45506;10.44999586
1087.7255;10.02552847
1082.186101;10.00003578
1120.471914;10.44716333
1080.298028;9.995896478
1094.543682;10.46912496
1109.371537;10.14987125
1085.678159;10.29280349
1068.154369;9.918736961
1142.289575;10.81097184
1155.298339;10.79185742
1094.726189;10.42476895
1125.035379;10.467647
1098.53737;9.932701393
1101.666667;10.22509301
1122.725215;10.57820024
1089.221011;10.4115063
1051.938765;9.814104338
1059.211121;9.722144449
1126.590567;10.3448697
1067.587552;10.202767
1105.614843;10.39219786
1121.603673;10.34546117
1115.049002;10.12005549
1063.673973;10.29102425
1083.60448;10.27584245
1142.7626;10.82971654
1083.056376;10.15401056
1119.118471;10.9079538
1119.635154;10.69073325
1126.434306;10.64129398
1089.444468;10.45572353
1104.342298;10.46284337
1084.472551;10.28670489
1166.201755;11.14367181
1066.59622;10.19652315
1105.690743;10.49618905
1082.809631;10.29150047
1061.416531;10.06526026
1075.813733;10.27678439
1124.461669;11.09818562
1047.804934;9.898366581
1091.641812;10.2744661
1054.661002;10.07314744
1088.400893;10.27664984
1121.037504;10.64157015
1093.794229;10.28683893
1111.400629;10.41210358
1095.056433;10.30831558
1081.443253;10.08350865
1066.677701;10.76387085
1117.348992;10.75565534
1095.568234;10.44957194
1090.057652;10.05898478
1046.384925;9.947212242
1068.169415;9.99181082
1115.629573;10.81026607
1064.150258;10.27978916
1122.234454;10.88777133
1091.102971;10.64047729
1082.174755;10.49608034
1096.004983;10.73652158
1096.562746;10.41018681
1052.924396;10.18274186
1068.383333;10.38465451
1087.084737;10.04193123
1087.193864;10.19935972
1100.290782;10.25676969
1117.557217;10.650449
1084.96191;10.90720367
1074.238757;10.63384174
1051.444396;10.43641685
1068.604014;9.770434545
1087.922022;10.35658127
1083.17232;10.40272324
1046.650685;9.923821565
1107.328761;10.38694065
1112.400451;10.40446648
1070.043235;9.905580819
1087.309208;10.41202512
1098.091314;10.6591019
1098.882857;10.6292903
1065.045588;10.53309648
1080.354736;10.48855423
1083.070614;10.60420483
1115.604812;11.05312656
1091.889263;10.45956866
1115.980436;10.75598017
1078.41425;10.4711151
1105.200716;10.41529058
1093.756199;10.79236522
1110.032368;10.48460141
1104.901518;10.76300807
1123.145321;10.78149154
1068.472272;10.20699002
1114.628657;10.96017877
1067.327212;10.25324896
1035.72799;9.761183748
1118.878714;10.90484713
1060.623686;10.28259238
1128.686316;10.91189815
1038.564994;10.16139403
1102.089496;10.74297072
1092.217186;10.32520224
1081.464965;10.75666064
1093.088542;10.62239389
1093.29765;10.13534946
1069.69341;9.922266255
1113.354863;10.81618983
1060.187987;10.15161464
1112.967838;10.49940596
1050.323218;9.862329831
1071.290962;10.06599094
1114.106223;10.74802282
1079.939072;10.07765397
1056.943786;10.40637618
1069.14375;10.5332625
1127.285394;10.28391234
1057.212067;10.16697599
1071.452003;10.31432565
1111.042938;11.03168453
1080.116414;10.10642178
1082.398522;10.33951935
1099.791216;10.92070602
1151.371643;10.86712098
1078.505687;10.11972472
1086.53952;10.79886936
1095.330352;10.84993758
1099.652737;10.95825077
1081.560286;10.32020349
1072.777724;10.5152916
1100.477361;10.63779242
1070.664841;10.32939048
1081.182154;10.1122075
1128.652576;10.85521713
1110.52082;10.43796192
1081.856839;9.971160508
1094.17486;10.70032948
1073.223426;10.3629278
1083.687652;10.54912316
1094.978063;10.62529774
1103.696724;10.4439149
1071.658777;10.13656915
1039.816741;10.3669719
1113.763452;10.98933873
1085.427924;11.02267501
1075.212317;10.81253615
1077.384046;10.33473252
1068.364551;10.32912115
1129.212734;10.8605425
1095.708201;10.23642153
1109.864635;10.60814177
1073.508738;10.39227334
1084.890117;10.09708788
1124.406443;10.62422277
1066.884743;10.46725013
1105.508543;10.6162771
1088.721362;10.31856557
1096.244536;10.62084342
1069.201294;10.34515153
1038.978001;9.759937587
1143.873911;10.66079427
1111.386782;10.883023
1098.343243;10.43078144
1110.379777;10.58476211
1087.837106;10.35003717
1078.695421;10.36810576
1070.761669;10.35012264
1036.873781;9.748033567
1086.621505;10.38802339
1053.586474;10.19226801
1082.596617;10.29916608
1064.32446;10.40250174
1075.575365;10.55536074
1087.714824;10.63215281
1071.209866;10.35307376
1083.957363;10.70922632
1097.077848;10.50620965
1072.52492;10.42320906
1084.08721;10.40437443
1081.157552;10.48337444
1038.110848;9.755938122
1086.720836;10.7299069
1106.128069;10.85128052
1086.131257;10.36747201
1048.137058;10.10019806
1082.576603;10.44995424
1055.320257;9.837036141
1112.369653;10.26744077
1099.39305;10.52501751
1111.446388;10.71857838
1022.294508;9.777720711
1095.030584;10.57548936
1082.40481;10.24170592
1062.208008;10.06174199
1076.102123;10.47820808
1119.451829;10.59285878
1126.831288;10.62316201
1063.833474;10.5972413
1064.358312;10.53486825
1073.815742;10.19433967
1073.30972;10.40845894
1089.535293;10.50844385
1060.93712;10.2584466
1090.465131;10.72004057
1086.814002;10.4490553
1101.606641;10.74251132
1045.820059;10.36741635
1064.177625;10.25014116
1050.204872;10.18955408
1074.841983;10.49157257
1100.723132;10.65905277
1058.244458;9.955305255
1066.253903;10.37693137
1119.474253;10.71371106
1096.408024;10.98649403
1124.542298;10.44506098
1081.016948;10.4371783
1102.087811;10.27628072
1085.216233;10.77674259
1063.648107;10.02872803
1071.197956;10.22050434
1079.499161;10.6577673
1096.584579;10.56164761
1104.34811;10.45249303
1087.350896;10.45833574
1115.894613;10.78352885
1102.523434;10.7347177
1064.806034;10.20310496
1061.71842;10.0000368
1028.750423;9.98819719
1101.317231;10.81384922
1049.524339;10.09696863
1072.631573;10.52635869
1078.6357;10.36178117
1071.664825;10.47858387
1063.674898;10.45792919
1073.101349;10.73447683
1082.708911;10.576887
1089.615026;10.51786449
1099.349161;10.22856523
1084.098717;10.17935299
1070.27478;9.934111099
1086.043261;10.63798066
1075.531385;10.47111614
1077.640776;10.23393212
1059.476103;10.27361883
1075.449426;10.39284982
1059.172046;10.30553616
1097.271583;10.64355983
1089.451419;10.41949993
1045.148995;10.01605354
1098.083552;10.33072144
1049.33743;10.21306528
1048.362177;10.37160253
1046.131079;10.05669334
1083.744766;10.28002449
1072.123033;10.08237411
1088.840021;10.63727038
1090.902352;10.86793544
1052.707796;10.05294843
1040.43588;10.20752493
1104.502229;10.5381761
1061.927552;10.18032596
1070.163247;10.35409358
1125.59751;10.70347503
1071.731078;10.77439899
1055.350201;9.850115435
1099.236198;11.01785701
1063.561523;10.52505967
1088.178192;10.18147613
1066.922235;10.27141796
1045.619883;10.17810101
1105.062974;10.6621801
1070.261978;10.79421915
1115.947703;10.83768912
1103.374464;10.69202476
1078.693125;10.54884871
1114.120377;10.5409255
1086.827293;9.883078794
1076.870997;10.69170757
1083.922541;10.20906953
1061.244191;10.20478962
